t,avg_absC2_LR,avg_absC2_LT,avg_absC2_LL
2.1100000000000000e+02,8.4575671018364967e-14,3.0734737908498899e-105,1.6404040586269126e-04
2.1200000000000000e+02,2.3179637681420778e-13,1.7686834090008734e-104,2.1032251363730303e-04
2.1300000000000000e+02,6.2162259268844123e-13,3.2458439846434342e-104,1.8709257641548718e-04
2.1400000000000000e+02,1.6315195527295725e-12,6.2067038512802536e-104,3.1656533065447108e-04
2.1500000000000000e+02,4.1917119420580661e-12,6.9463910973895352e-103,3.7608087550834257e-04
2.1600000000000000e+02,1.0544216223559449e-11,2.8332293247585374e-102,3.2088992836163061e-04
2.1700000000000000e+02,2.5974819837241589e-11,3.8761466389064377e-102,4.6550876482735705e-04
2.1800000000000000e+02,6.2675691614155960e-11,1.3749104818024272e-101,4.1635567306003607e-04
2.1900000000000000e+02,1.4816585702626515e-10,1.2052513108532791e-100,3.3001942441259651e-04
2.2000000000000000e+02,3.4323723541674748e-10,3.5850440880569795e-100,4.9799162232051861e-04
2.2100000000000000e+02,7.7935120400103020e-10,4.1572966610928319e-100,3.8842927855911217e-04
2.2200000000000000e+02,1.7348422565772891e-09,2.5361400736153702e-99,3.4567174206925037e-04
2.2300000000000000e+02,3.7867783093628639e-09,1.6438059092246698e-98,5.8756419819051928e-04
2.2400000000000000e+02,8.1069475160563127e-09,3.6541123278433887e-98,5.0440761098566680e-04
2.2500000000000000e+02,1.7026126592559891e-08,4.5173987431099854e-98,5.2336845359859377e-04
2.2600000000000000e+02,3.5086280104411988e-08,3.7161501978932145e-97,8.8419181270998220e-04
2.2700000000000000e+02,7.0959711462338937e-08,1.7977511952701912e-96,8.9219050739474672e-04
2.2800000000000000e+02,1.4087281414881830e-07,3.0700305088787339e-96,8.8943415923612053e-04
2.2900000000000000e+02,2.7457973102012491e-07,5.1266360875276193e-96,1.2454759411052825e-03
2.3000000000000000e+02,5.2555445182499637e-07,4.3411333672416971e-95,1.2518772350030118e-03
2.3100000000000000e+02,9.8799214681403953e-07,1.6034779517261252e-94,1.1604014758395287e-03
2.3200000000000000e+02,1.8245280698710022e-06,2.1944523235749026e-94,1.3493420635531704e-03
2.3300000000000000e+02,3.3103924135266796e-06,5.5787789319632466e-94,1.0085892111216738e-03
2.3400000000000000e+02,5.9020973077332250e-06,4.1083165826101765e-93,7.5207083572157254e-04
2.3500000000000000e+02,1.0341712693707957e-05,1.1839160693377624e-92,1.2033728116532356e-03
2.3600000000000000e+02,1.7811229212896248e-05,1.3954875936182928e-92,1.0345350679337644e-03
2.3700000000000000e+02,3.0155134697315545e-05,5.3481482986759922e-92,9.2085718376639411e-04
2.3800000000000000e+02,5.0192571588478971e-05,3.2053431168111387e-91,1.7316427155955499e-03
2.3900000000000000e+02,8.2142349962290281e-05,7.3353980756388777e-91,1.8229952699886675e-03
2.4000000000000000e+02,1.3218328027072489e-04,8.3369719977247083e-91,1.7433371098307475e-03
2.4100000000000000e+02,2.0916692742811474e-04,4.3684376252775467e-90,2.1896156745953967e-03
2.4200000000000000e+02,3.2548778242672059e-04,2.0962462836091582e-89,1.7563728485986510e-03
2.4300000000000000e+02,4.9809469767943097e-04,3.8643086307378011e-89,1.5103590537843706e-03
2.4400000000000000e+02,7.4959527139462924e-04,4.9045273608463831e-89,1.8574411100151561e-03
2.4500000000000000e+02,1.1093607305747914e-03,3.0420725093130509e-88,1.2973740896251853e-03
2.4600000000000000e+02,1.6144836560353900e-03,1.1669551615142787e-87,1.0622760889717573e-03
2.4700000000000000e+02,2.3103783616290575e-03,1.7564764273804046e-87,1.4499666701805697e-03
2.4800000000000000e+02,3.2507513714202232e-03,2.8999310781577899e-87,1.0939612941181086e-03
2.4900000000000000e+02,4.4966190218500316e-03,1.8350241594975270e-86,9.6462102578085979e-04
2.5000000000000000e+02,6.1140267142857606e-03,5.6095907707553524e-86,1.1564147254606648e-03
2.5100000000000000e+02,8.1701487180863234e-03,7.0569713160323378e-86,7.4997911817681958e-04
2.5200000000000000e+02,1.0727538112898859e-02,1.7185195483575449e-85,6.6387820265528482e-04
2.5300000000000000e+02,1.3836469399091193e-02,9.8054438168346941e-85,8.9871624819028498e-04
2.5400000000000000e+02,1.7525578716436490e-02,2.3614897850302965e-84,6.9089538579354074e-04
2.5500000000000000e+02,2.1791351176599135e-02,2.6578493621077120e-84,6.5257938689624749e-04
2.5600000000000000e+02,2.6587404389669899e-02,1.0121980722596922e-83,8.8621144747856378e-04
2.5700000000000000e+02,3.1814921654687620e-02,4.7575394235250398e-83,8.8562946467014099e-04
2.5800000000000000e+02,3.7315924847329297e-02,8.8631444655991602e-83,8.4612788473605017e-04
2.5900000000000000e+02,4.2871256698025891e-02,1.0759847331993650e-82,8.5174832227000240e-04
2.6000000000000000e+02,4.8205071736071033e-02,5.8830942314389185e-82,7.5225695304439294e-04
2.6100000000000000e+02,5.2997235768121695e-02,2.1468702308712602e-81,6.7830125400251550e-04
2.6200000000000000e+02,5.6904263129561698e-02,3.0742990480175887e-81,6.7031245645157202e-04
2.6300000000000000e+02,5.9588296200501038e-02,5.5045174610484910e-81,5.6994772735438290e-04
2.6400000000000000e+02,6.0752246784922651e-02,3.3378373911249381e-80,3.8650043633561658e-04
2.6500000000000000e+02,6.0177750997010851e-02,9.1947469035810889e-80,3.3207701491966160e-04
2.6600000000000000e+02,5.7761287909872568e-02,1.0734854019503634e-79,3.6257822439825563e-04
2.6700000000000000e+02,5.3542968893366585e-02,3.4493206090955973e-79,2.3209984925885043e-04
2.6800000000000000e+02,4.7722402568159378e-02,1.8166262566663182e-78,1.6145158296609639e-04
2.6900000000000000e+02,4.0656890985599298e-02,3.7908928308345110e-78,2.5096355309070896e-04
2.7000000000000000e+02,3.2839089322254635e-02,4.3414489957349674e-78,1.7681720647713285e-04
2.7100000000000000e+02,2.4854046062066575e-02,2.2257322785989637e-77,1.6862920147016577e-04
2.7200000000000000e+02,1.7318900286550264e-02,9.2905976017429773e-77,2.5418397687566017e-04
2.7300000000000000e+02,1.0811919033536654e-02,1.5157714183287572e-76,1.5860401922505407e-04
2.7400000000000000e+02,5.8003574635958708e-03,2.1591152693971099e-76,2.1696321808182747e-04
2.7500000000000000e+02,2.5781559935899472e-03,1.3234877893103184e-75,2.7097441198468232e-04
2.7600000000000000e+02,1.2242266414197315e-03,4.3820840632971231e-75,1.7732824024833507e-04
2.7700000000000000e+02,1.5897825863644211e-03,5.8900847187935755e-75,2.7881480316874994e-04
2.7800000000000000e+02,3.3189782870155365e-03,1.1793230813143885e-74,2.6864790039959961e-04
2.7900000000000000e+02,5.9016289238249210e-03,6.9817819770965003e-74,1.9781129202236508e-04
2.8000000000000000e+02,8.7509151127451203e-03,1.8798880690847492e-73,2.7241047532334416e-04
2.8100000000000000e+02,1.1293913850223207e-02,2.2226530037430291e-73,1.9200977812785017e-04
2.8200000000000000e+02,1.3059671005758571e-02,6.2010171766439752e-73,1.4859987311111796e-04
2.8300000000000000e+02,1.3749197676719548e-02,3.2408527056726374e-72,1.9235287367748002e-04
2.8400000000000000e+02,1.3274559666303360e-02,7.2701266493915101e-72,1.2977058800684718e-04
2.8500000000000000e+02,1.1759795137638716e-02,8.1307757478192185e-72,1.1106551472230595e-04
2.8600000000000000e+02,9.5037347146845284e-03,2.9495544240413364e-71,1.1752562588441630e-04
